GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "32019","Lyon, NV",8,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",34291,39974,45586,50706,61461,67036,75206,83587,94262,109324,121283,154340,174444,186133,207630,229190,247465,262110,285227,318755,343747,347036,372236,412413,453502,478961,529273,578075,627158,703839,751560,820462,876571,901671,992256,1117350,1303225,1400982,1504564,1525882,1498191,1463298,1530300,1518822,1568245,1655353,1756549,1857671,1992015
 "32019","Lyon, NV",8,CAINC1,2,"...","Population (persons) 1/","Number of persons",8161,8421,9285,9669,10057,10234,10382,10529,10805,11291,12365,13744,14322,14901,15294,15833,16707,17151,17538,18334,19153,20267,21492,22378,23576,24900,26576,28238,30019,31566,33200,34809,36012,37573,39646,42534,46228,49827,51725,52156,51819,52043,51399,50998,51124,51384,52032,52854,54122
 "32019","Lyon, NV",8,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4202,4747,4910,5244,6111,6550,7244,7939,8724,9682,9809,11230,12180,12491,13576,14475,14812,15282,16263,17386,17947,17123,17320,18429,19236,19235,19915,20472,20892,22297,22637,23570,24341,23998,25028,26270,28191,28117,29088,29256,28912,28117,29773,29782,30675,32215,33759,35147,36806
 "32021","Mineral, NV",8,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",30658,32486,36150,42966,43291,41213,43976,44268,47633,52697,57072,61169,61352,65719,72429,76482,76226,78182,86472,98338,109205,111262,108409,117114,114071,116237,123219,126475,130604,137465,130664,128531,124030,126027,131836,137443,140064,141210,151454,178916,184242,192348,170969,152116,146519,151855,153557,158855,164576
 "32021","Mineral, NV",8,CAINC1,2,"...","Population (persons) 1/","Number of persons",7150,6943,6632,6930,7000,6986,6797,6545,6067,5940,6115,6196,6101,6125,6153,6255,6369,6465,6340,6434,6544,6450,6170,6205,6129,5991,5956,5848,5736,5401,5273,4999,4852,4716,4750,4892,4880,4864,4880,4781,4769,4787,4639,4674,4571,4486,4443,4396,4457
 "32021","Mineral, NV",8,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4288,4679,5451,6200,6184,5899,6470,6764,7851,8872,9333,9872,10056,10730,11771,12227,11968,12093,13639,15284,16688,17250,17570,18874,18612,19402,20688,21627,22769,25452,24780,25711,25563,26723,27755,28095,28702,29032,31036,37422,38633,40181,36855,32545,32054,33851,34562,36136,36925
 "32023","Nye, NV",8,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",29251,29041,31759,34357,37695,41213,47155,52268,59688,70598,79681,106809,137095,147823,151556,164335,179440,191641,204483,244676,283218,295743,320192,343694,372935,428379,475027,539309,605277,675173,721571,807690,791832,828849,916267,1037398,1172854,1269156,1361572,1388410,1391101,1440039,1379827,1336994,1356223,1434059,1522931,1534126,1614320
 "32023","Nye, NV",8,CAINC1,2,"...","Population (persons) 1/","Number of persons",5549,5461,4918,5011,4958,5163,5459,5755,5857,7443,8169,9485,11216,13090,13448,14225,14706,14586,14678,15437,16696,18074,18913,19778,20766,22347,24139,26062,28469,30487,31475,32914,33684,34433,35525,37287,40027,42530,44279,44367,44446,43847,44002,43632,42924,42904,43052,43399,44202
 "32023","Nye, NV",8,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",5271,5318,6458,6856,7603,7982,8638,9082,10191,9485,9754,11261,12223,11293,11270,11553,12202,13139,13931,15850,16963,16363,16930,17378,17959,19169,19679,20693,21261,22146,22925,24539,23508,24071,25792,27822,29302,29841,30750,31294,31299,32842,31358,30643,31596,33425,35374,35349,36521
 "32027","Pershing, NV",8,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",12509,13509,14329,15584,18273,16743,19964,22841,20583,24152,24514,34597,38711,41438,38169,39571,40407,46154,52655,65366,71268,72685,74401,77261,79032,80871,89309,107509,118600,124863,121115,125482,112511,110238,118668,127152,130319,132596,144915,150861,150132,157845,169432,179337,182920,203156,209982,203256,214398
 "32027","Pershing, NV",8,CAINC1,2,"...","Population (persons) 1/","Number of persons",2687,2657,2618,2682,2600,2608,2825,2911,2991,3065,3106,3449,3606,3683,3667,3627,3628,3669,4034,4216,4330,4361,4477,4639,4757,4826,4968,5446,5703,6580,6653,6672,6597,6636,6519,6533,6580,6653,6715,6665,6731,6739,6615,6757,6849,6711,6629,6606,6508
 "32027","Pershing, NV",8,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4655,5084,5473,5811,7028,6420,7067,7846,6882,7880,7892,10031,10735,11251,10409,10910,11138,12579,13053,15504,16459,16667,16618,16655,16614,16757,17977,19741,20796,18976,18205,18807,17055,16612,18203,19463,19805,19930,21581,22635,22305,23423,25613,26541,26708,30272,31676,30768,32944
 "32029","Storey, NV",8,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",3112,3573,3845,4325,5173,5812,6657,7564,9302,11597,15081,18718,22039,21508,24388,26808,27354,29291,33951,37259,42854,46874,51839,51646,56405,64255,67939,72461,78183,83673,89726,97283,118132,119818,130073,140707,145819,160662,173578,155771,143708,141366,141160,142668,142994,152431,166047,177515,209707
 "32029","Storey, NV",8,CAINC1,2,"...","Population (persons) 1/","Number of persons",682,696,677,752,855,900,947,989,1030,1134,1322,1534,1657,1786,1879,1934,2052,2184,2239,2271,2446,2535,2633,2598,2660,2819,2988,3129,3213,3315,3392,3393,3382,3332,3411,3531,3830,3913,4000,4099,4065,3994,3902,3835,3790,3798,3872,3989,4006
 "32029","Storey, NV",8,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4563,5134,5679,5751,6050,6458,7030,7648,9031,10227,11408,12202,13301,12043,12979,13861,13330,13412,15163,16406,17520,18491,19688,19879,21205,22794,22737,23158,24333,25241,26452,28672,34930,35960,38133,39849,38073,41059,43394,38002,35353,35395,36176,37202,37729,40135,42884,44501,52348
 "32031","Washoe, NV",8,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",595076,668710,755254,847498,955322,1054093,1199000,1385656,1635521,2025839,2350983,2640046,2939514,3119065,3314001,3627775,3912234,4187126,4515741,4954791,5360101,5918191,6402537,7033986,7317088,7928973,8612530,9299985,9898542,10902833,11720921,12909452,13950225,14051881,14816847,16167005,17441170,18248299,18521348,17973321,17388562,18539774,19428613,18801327,19042905,20351450,22537222,23564255,25556498
 "32031","Washoe, NV",8,CAINC1,2,"...","Population (persons) 1/","Number of persons",118399,122142,128557,135394,140973,147406,152162,158681,167765,177560,187189,195372,202036,208577,211083,216281,221643,227998,235012,242124,248272,256643,264027,270958,278628,288429,297258,307040,316212,324665,332833,341389,351959,362374,372302,382777,392716,400453,408724,414793,417722,421997,424634,428377,432373,438009,444358,452429,460587
